capacity_slack,elapsed_sec,final_gap_to_instance_best,final_objective,grid_capacity_slack,grid_mode,grid_tw_tightness,instance_tag,iters_to_target,k_vehicles,method,n_requests,outcome,reference_best,remove_count,seed,shots,target_eps,time_to_target_sec,tw_tightness
0.85,65.35418930000014,0.00856576914377154,1029621.1003834488,0.85,alns_grid,0.85,R200_K20_tw0.85_cap0.85,,20,efficient_su2,200,fixed_budget,1020876.5078925416,3,40,16,,,0.85
0.85,55.89200909999636,0.04682544456901635,1068679.5042246748,0.85,alns_grid,0.85,R200_K20_tw0.85_cap0.85,,20,hybrid_alns,200,fixed_budget,1020876.5078925416,3,40,16,,,0.85
0.85,,,,0.85,alns_grid,0.85,R200_K20_tw0.85_cap0.85,inf,20,regret_k,200,time_to_target,,3,40,16,0.01,inf,0.85
0.85,,,,0.85,alns_grid,0.85,R200_K20_tw0.85_cap0.85,73,20,standard_alns,200,time_to_target,,3,40,16,0.01,37.326877599996806,0.85
0.85,,,,0.85,alns_grid,0.85,R200_K20_tw0.85_cap0.85,inf,20,qaoa,200,time_to_target,,3,40,16,0.01,inf,0.85
0.85,,,,0.85,alns_grid,0.85,R200_K20_tw0.85_cap0.85,91,20,efficient_su2,200,time_to_target,,3,40,16,0.01,60.073824799997965,0.85
0.85,,,,0.85,alns_grid,0.85,R200_K20_tw0.85_cap0.85,inf,20,hybrid_alns,200,time_to_target,,3,40,16,0.01,inf,0.85
0.85,50.66688140000042,0.006278071997094354,1029712.3233510761,0.85,alns_grid,0.85,R200_K20_tw0.85_cap0.85,,20,regret_k,200,fixed_budget,1023288.0473162585,3,50,16,,,0.85
0.85,49.76365349999833,0.0,1023288.0473162585,0.85,alns_grid,0.85,R200_K20_tw0.85_cap0.85,,20,standard_alns,200,fixed_budget,1023288.0473162585,3,50,16,,,0.85
0.85,63.566396199996234,0.03228621708825435,1056326.1473557272,0.85,alns_grid,0.85,R200_K20_tw0.85_cap0.85,,20,qaoa,200,fixed_budget,1023288.0473162585,3,50,16,,,0.85
0.85,63.936669400005485,0.011799688520498265,1035362.5275413393,0.85,alns_grid,0.85,R200_K20_tw0.85_cap0.85,,20,efficient_su2,200,fixed_budget,1023288.0473162585,3,50,16,,,0.85
0.85,56.50421479999932,0.03976934312062753,1063983.5407812158,0.85,alns_grid,0.85,R200_K20_tw0.85_cap0.85,,20,hybrid_alns,200,fixed_budget,1023288.0473162585,3,50,16,,,0.85
0.85,,,,0.85,alns_grid,0.85,R200_K20_tw0.85_cap0.85,87,20,regret_k,200,time_to_target,,3,50,16,0.01,44.92851420000079,0.85
0.85,,,,0.85,alns_grid,0.85,R200_K20_tw0.85_cap0.85,83,20,standard_alns,200,time_to_target,,3,50,16,0.01,42.03550140000152,0.85
0.85,,,,0.85,alns_grid,0.85,R200_K20_tw0.85_cap0.85,inf,20,qaoa,200,time_to_target,,3,50,16,0.01,inf,0.85
0.85,,,,0.85,alns_grid,0.85,R200_K20_tw0.85_cap0.85,inf,20,efficient_su2,200,time_to_target,,3,50,16,0.01,inf,0.85
0.85,,,,0.85,alns_grid,0.85,R200_K20_tw0.85_cap0.85,inf,20,hybrid_alns,200,time_to_target,,3,50,16,0.01,inf,0.85
0.85,22.125480900002003,0.024096049465003,635136.1920868786,0.85,alns_grid,0.85,R100_K10_tw0.85_cap0.85,,10,regret_k,100,fixed_budget,620192.0146246824,3,10,128,,,0.85
0.85,22.485143099998822,0.05473616339013885,654138.9460704384,0.85,alns_grid,0.85,R100_K10_tw0.85_cap0.85,,10,standard_alns,100,fixed_budget,620192.0146246824,3,10,128,,,0.85
0.85,46.1706561999963,0.0,620192.0146246824,0.85,alns_grid,0.85,R100_K10_tw0.85_cap0.85,,10,qaoa,100,fixed_budget,620192.0146246824,3,10,128,,,0.85
0.85,46.895624199998565,0.029998774697457473,638797.0151405705,0.85,alns_grid,0.85,R100_K10_tw0.85_cap0.85,,10,efficient_su2,100,fixed_budget,620192.0146246824,3,10,128,,,0.85
0.85,32.19481260000612,0.05728336963115679,655718.7030407198,0.85,alns_grid,0.85,R100_K10_tw0.85_cap0.85,,10,hybrid_alns,100,fixed_budget,620192.0146246824,3,10,128,,,0.85
0.85,,,,0.85,alns_grid,0.85,R100_K10_tw0.85_cap0.85,inf,10,regret_k,100,time_to_target,,3,10,128,0.01,inf,0.85
0.85,,,,0.85,alns_grid,0.85,R100_K10_tw0.85_cap0.85,inf,10,standard_alns,100,time_to_target,,3,10,128,0.01,inf,0.85
0.85,,,,0.85,alns_grid,0.85,R100_K10_tw0.85_cap0.85,90,10,qaoa,100,time_to_target,,3,10,128,0.01,42.08338350000122,0.85
0.85,,,,0.85,alns_grid,0.85,R100_K10_tw0.85_cap0.85,inf,10,efficient_su2,100,time_to_target,,3,10,128,0.01,inf,0.85
0.85,,,,0.85,alns_grid,0.85,R100_K10_tw0.85_cap0.85,inf,10,hybrid_alns,100,time_to_target,,3,10,128,0.01,inf,0.85
0.85,22.979964000005566,0.0033254361157030333,567349.5218123082,0.85,alns_grid,0.85,R100_K10_tw0.85_cap0.85,,10,regret_k,100,fixed_budget,565469.0904765239,3,20,128,,,0.85
0.85,23.104094900001655,0.03405854379395206,584728.1442586448,0.85,alns_grid,0.85,R100_K10_tw0.85_cap0.85,,10,standard_alns,100,fixed_budget,565469.0904765239,3,20,128,,,0.85
0.85,46.1684288999968,0.04782686097260678,592513.702051051,0.85,alns_grid,0.85,R100_K10_tw0.85_cap0.85,,10,qaoa,100,fixed_budget,565469.0904765239,3,20,128,,,0.85
0.85,45.62991619999957,0.0,565469.0904765239,0.85,alns_grid,0.85,R100_K10_tw0.85_cap0.85,,10,efficient_su2,100,fixed_budget,565469.0904765239,3,20,128,,,0.85
0.85,33.63012340000569,0.03142688891900494,583240.0247700603,0.85,alns_grid,0.85,R100_K10_tw0.85_cap0.85,,10,hybrid_alns,100,fixed_budget,565469.0904765239,3,20,128,,,0.85
0.85,,,,0.85,alns_grid,0.85,R100_K10_tw0.85_cap0.85,63,10,regret_k,100,time_to_target,,3,20,128,0.01,14.686272000006284,0.85
0.85,,,,0.85,alns_grid,0.85,R100_K10_tw0.85_cap0.85,inf,10,standard_alns,100,time_to_target,,3,20,128,0.01,inf,0.85
0.85,,,,0.85,alns_grid,0.85,R100_K10_tw0.85_cap0.85,inf,10,qaoa,100,time_to_target,,3,20,128,0.01,inf,0.85
0.85,,,,0.85,alns_grid,0.85,R100_K10_tw0.85_cap0.85,59,10,efficient_su2,100,time_to_target,,3,20,128,0.01,28.070453899999848,0.85
0.85,,,,0.85,alns_grid,0.85,R100_K10_tw0.85_cap0.85,inf,10,hybrid_alns,100,time_to_target,,3,20,128,0.01,inf,0.85
0.85,22.757846400003473,0.009722667943429786,637284.2860482044,0.85,alns_grid,0.85,R100_K10_tw0.85_cap0.85,,10,regret_k,100,fixed_budget,631147.845126825,3,30,128,,,0.85
0.85,22.60376980000001,0.021940583912373867,644995.5973839441,0.85,alns_grid,0.85,R100_K10_tw0.85_cap0.85,,10,standard_alns,100,fixed_budget,631147.845126825,3,30,128,,,0.85
0.85,45.02365060000011,0.024625545408348957,646690.2050463773,0.85,alns_grid,0.85,R100_K10_tw0.85_cap0.85,,10,qaoa,100,fixed_budget,631147.845126825,3,30,128,,,0.85
0.85,46.181143699999666,0.0,631147.845126825,0.85,alns_grid,0.85,R100_K10_tw0.85_cap0.85,,10,efficient_su2,100,fixed_budget,631147.845126825,3,30,128,,,0.85
0.85,28.84086440000101,0.027966184088808268,648798.6419508965,0.85,alns_grid,0.85,R100_K10_tw0.85_cap0.85,,10,hybrid_alns,100,fixed_budget,631147.845126825,3,30,128,,,0.85
0.85,,,,0.85,alns_grid,0.85,R100_K10_tw0.85_cap0.85,83,10,regret_k,100,time_to_target,,3,30,128,0.01,19.123658600001363,0.85
0.85,,,,0.85,alns_grid,0.85,R100_K10_tw0.85_cap0.85,inf,10,standard_alns,100,time_to_target,,3,30,128,0.01,inf,0.85
0.85,,,,0.85,alns_grid,0.85,R100_K10_tw0.85_cap0.85,inf,10,qaoa,100,time_to_target,,3,30,128,0.01,inf,0.85
0.85,,,,0.85,alns_grid,0.85,R100_K10_tw0.85_cap0.85,93,10,efficient_su2,100,time_to_target,,3,30,128,0.01,43.613690800004406,0.85
0.85,,,,0.85,alns_grid,0.85,R100_K10_tw0.85_cap0.85,inf,10,hybrid_alns,100,time_to_target,,3,30,128,0.01,inf,0.85
0.85,22.163329899995006,0.032472276927264176,652138.9900304246,0.85,alns_grid,0.85,R100_K10_tw0.85_cap0.85,,10,regret_k,100,fixed_budget,631628.5721213283,3,40,128,,,0.85
0.85,21.996957999996084,0.010442978923212005,638224.6559872899,0.85,alns_grid,0.85,R100_K10_tw0.85_cap0.85,,10,standard_alns,100,fixed_budget,631628.5721213283,3,40,128,,,0.85
0.85,45.5368707000016,0.02588625234759503,647979.0687292122,0.85,alns_grid,0.85,R100_K10_tw0.85_cap0.85,,10,qaoa,100,fixed_budget,631628.5721213283,3,40,128,,,0.85
0.85,45.17776430000231,0.006236508650182318,635567.7291750653,0.85,alns_grid,0.85,R100_K10_tw0.85_cap0.85,,10,efficient_su2,100,fixed_budget,631628.5721213283,3,40,128,,,0.85
0.85,32.88256299999921,0.0,631628.5721213283,0.85,alns_grid,0.85,R100_K10_tw0.85_cap0.85,,10,hybrid_alns,100,fixed_budget,631628.5721213283,3,40,128,,,0.85
0.85,,,,0.85,alns_grid,0.85,R100_K10_tw0.85_cap0.85,inf,10,regret_k,100,time_to_target,,3,40,128,0.01,inf,0.85
0.85,,,,0.85,alns_grid,0.85,R100_K10_tw0.85_cap0.85,inf,10,standard_alns,100,time_to_target,,3,40,128,0.01,inf,0.85
0.85,,,,0.85,alns_grid,0.85,R100_K10_tw0.85_cap0.85,inf,10,qaoa,100,time_to_target,,3,40,128,0.01,inf,0.85
0.85,,,,0.85,alns_grid,0.85,R100_K10_tw0.85_cap0.85,68,10,efficient_su2,100,time_to_target,,3,40,128,0.01,31.935597299998335,0.85
0.85,,,,0.85,alns_grid,0.85,R100_K10_tw0.85_cap0.85,88,10,hybrid_alns,100,time_to_target,,3,40,128,0.01,29.53984080000373,0.85
0.85,22.528027699998347,0.05492720195813264,633323.5296072215,0.85,alns_grid,0.85,R100_K10_tw0.85_cap0.85,,10,regret_k,100,fixed_budget,600348.0888839157,3,50,128,,,0.85
0.85,22.026737300002424,0.0,600348.0888839157,0.85,alns_grid,0.85,R100_K10_tw0.85_cap0.85,,10,standard_alns,100,fixed_budget,600348.0888839157,3,50,128,,,0.85
0.85,45.67033749999973,0.030132920218376224,618438.3299495094,0.85,alns_grid,0.85,R100_K10_tw0.85_cap0.85,,10,qaoa,100,fixed_budget,600348.0888839157,3,50,128,,,0.85
0.85,45.54979820000153,0.07560591679272,645737.9565387415,0.85,alns_grid,0.85,R100_K10_tw0.85_cap0.85,,10,efficient_su2,100,fixed_budget,600348.0888839157,3,50,128,,,0.85
0.85,31.59429369999998,0.02021646647557752,612485.0058965144,0.85,alns_grid,0.85,R100_K10_tw0.85_cap0.85,,10,hybrid_alns,100,fixed_budget,600348.0888839157,3,50,128,,,0.85
0.85,,,,0.85,alns_grid,0.85,R100_K10_tw0.85_cap0.85,inf,10,regret_k,100,time_to_target,,3,50,128,0.01,inf,0.85
0.85,,,,0.85,alns_grid,0.85,R100_K10_tw0.85_cap0.85,96,10,standard_alns,100,time_to_target,,3,50,128,0.01,21.40737269999954,0.85
0.85,,,,0.85,alns_grid,0.85,R100_K10_tw0.85_cap0.85,inf,10,qaoa,100,time_to_target,,3,50,128,0.01,inf,0.85
0.85,,,,0.85,alns_grid,0.85,R100_K10_tw0.85_cap0.85,inf,10,efficient_su2,100,time_to_target,,3,50,128,0.01,inf,0.85
0.85,,,,0.85,alns_grid,0.85,R100_K10_tw0.85_cap0.85,inf,10,hybrid_alns,100,time_to_target,,3,50,128,0.01,inf,0.85
0.85,35.58191850000003,0.0051939999969280275,811392.4209939416,0.85,alns_grid,0.85,R150_K15_tw0.85_cap0.85,,15,regret_k,150,fixed_budget,807199.8251048268,3,10,128,,,0.85
0.85,35.13228939999681,0.0,807199.8251048268,0.85,alns_grid,0.85,R150_K15_tw0.85_cap0.85,,15,standard_alns,150,fixed_budget,807199.8251048268,3,10,128,,,0.85
0.85,59.99616689999675,0.00159991880643408,808491.2792855623,0.85,alns_grid,0.85,R150_K15_tw0.85_cap0.85,,15,qaoa,150,fixed_budget,807199.8251048268,3,10,128,,,0.85
0.85,59.57822839999426,0.013261402166762807,817904.4266144825,0.85,alns_grid,0.85,R150_K15_tw0.85_cap0.85,,15,efficient_su2,150,fixed_budget,807199.8251048268,3,10,128,,,0.85
0.85,43.543886200001,0.021411304233957852,824483.0261377438,0.85,alns_grid,0.85,R150_K15_tw0.85_cap0.85,,15,hybrid_alns,150,fixed_budget,807199.8251048268,3,10,128,,,0.85
0.85,,,,0.85,alns_grid,0.85,R150_K15_tw0.85_cap0.85,94,15,regret_k,150,time_to_target,,3,10,128,0.01,33.812019999997574,0.85
0.85,,,,0.85,alns_grid,0.85,R150_K15_tw0.85_cap0.85,82,15,standard_alns,150,time_to_target,,3,10,128,0.01,29.29818720000185,0.85
0.85,,,,0.85,alns_grid,0.85,R150_K15_tw0.85_cap0.85,98,15,qaoa,150,time_to_target,,3,10,128,0.01,59.33391099999426,0.85
0.85,,,,0.85,alns_grid,0.85,R150_K15_tw0.85_cap0.85,inf,15,efficient_su2,150,time_to_target,,3,10,128,0.01,inf,0.85
0.85,,,,0.85,alns_grid,0.85,R150_K15_tw0.85_cap0.85,inf,15,hybrid_alns,150,time_to_target,,3,10,128,0.01,inf,0.85
0.85,36.21838890000072,0.0,792087.0102977904,0.85,alns_grid,0.85,R150_K15_tw0.85_cap0.85,,15,regret_k,150,fixed_budget,792087.0102977904,3,20,128,,,0.85
0.85,36.49844950000261,0.031430891685699285,816983.0113241096,0.85,alns_grid,0.85,R150_K15_tw0.85_cap0.85,,15,standard_alns,150,fixed_budget,792087.0102977904,3,20,128,,,0.85
0.85,60.26613549999456,0.03502909459341742,819833.1011077289,0.85,alns_grid,0.85,R150_K15_tw0.85_cap0.85,,15,qaoa,150,fixed_budget,792087.0102977904,3,20,128,,,0.85
0.85,59.051032600000326,0.008066227282261178,798476.1641501791,0.85,alns_grid,0.85,R150_K15_tw0.85_cap0.85,,15,efficient_su2,150,fixed_budget,792087.0102977904,3,20,128,,,0.85
0.85,45.42146589999902,0.010147293121714742,800124.5493691848,0.85,alns_grid,0.85,R150_K15_tw0.85_cap0.85,,15,hybrid_alns,150,fixed_budget,792087.0102977904,3,20,128,,,0.85
0.85,,,,0.85,alns_grid,0.85,R150_K15_tw0.85_cap0.85,83,15,regret_k,150,time_to_target,,3,20,128,0.01,30.354322600003798,0.85
0.85,,,,0.85,alns_grid,0.85,R150_K15_tw0.85_cap0.85,inf,15,standard_alns,150,time_to_target,,3,20,128,0.01,inf,0.85
0.85,,,,0.85,alns_grid,0.85,R150_K15_tw0.85_cap0.85,inf,15,qaoa,150,time_to_target,,3,20,128,0.01,inf,0.85
0.85,,,,0.85,alns_grid,0.85,R150_K15_tw0.85_cap0.85,97,15,efficient_su2,150,time_to_target,,3,20,128,0.01,57.84992549999879,0.85
0.85,,,,0.85,alns_grid,0.85,R150_K15_tw0.85_cap0.85,inf,15,hybrid_alns,150,time_to_target,,3,20,128,0.01,inf,0.85
0.85,35.32040030000644,0.06153173087040252,823489.7521911022,0.85,alns_grid,0.85,R150_K15_tw0.85_cap0.85,,15,regret_k,150,fixed_budget,775756.1345018694,3,30,128,,,0.85
0.85,36.23734589999367,0.08093577321135394,838542.5570712293,0.85,alns_grid,0.85,R150_K15_tw0.85_cap0.85,,15,standard_alns,150,fixed_budget,775756.1345018694,3,30,128,,,0.85
0.85,59.42495090000011,0.07378674244497346,832996.6525984671,0.85,alns_grid,0.85,R150_K15_tw0.85_cap0.85,,15,qaoa,150,fixed_budget,775756.1345018694,3,30,128,,,0.85
0.85,59.231792899998254,0.06537147916705996,826468.4604871774,0.85,alns_grid,0.85,R150_K15_tw0.85_cap0.85,,15,efficient_su2,150,fixed_budget,775756.1345018694,3,30,128,,,0.85
0.85,47.06164269999863,0.0,775756.1345018694,0.85,alns_grid,0.85,R150_K15_tw0.85_cap0.85,,15,hybrid_alns,150,fixed_budget,775756.1345018694,3,30,128,,,0.85
0.85,,,,0.85,alns_grid,0.85,R150_K15_tw0.85_cap0.85,inf,15,regret_k,150,time_to_target,,3,30,128,0.01,inf,0.85
0.85,,,,0.85,alns_grid,0.85,R150_K15_tw0.85_cap0.85,inf,15,standard_alns,150,time_to_target,,3,30,128,0.01,inf,0.85
0.85,,,,0.85,alns_grid,0.85,R150_K15_tw0.85_cap0.85,inf,15,qaoa,150,time_to_target,,3,30,128,0.01,inf,0.85
0.85,,,,0.85,alns_grid,0.85,R150_K15_tw0.85_cap0.85,inf,15,efficient_su2,150,time_to_target,,3,30,128,0.01,inf,0.85
0.85,,,,0.85,alns_grid,0.85,R150_K15_tw0.85_cap0.85,98,15,hybrid_alns,150,time_to_target,,3,30,128,0.01,46.63959969999996,0.85
0.85,36.71649790000083,0.03623402964793102,807083.7021804082,0.85,alns_grid,0.85,R150_K15_tw0.85_cap0.85,,15,regret_k,150,fixed_budget,778862.3796254032,3,40,128,,,0.85
0.85,36.272631300002104,0.03071007431661539,802781.3011861152,0.85,alns_grid,0.85,R150_K15_tw0.85_cap0.85,,15,standard_alns,150,fixed_budget,778862.3796254032,3,40,128,,,0.85
0.85,59.92037939999864,0.027778047576132756,800497.6558618976,0.85,alns_grid,0.85,R150_K15_tw0.85_cap0.85,,15,qaoa,150,fixed_budget,778862.3796254032,3,40,128,,,0.85
0.85,59.346386899997015,0.018779256979063946,793488.8364037139,0.85,alns_grid,0.85,R150_K15_tw0.85_cap0.85,,15,efficient_su2,150,fixed_budget,778862.3796254032,3,40,128,,,0.85
0.85,44.65276189999713,0.0,778862.3796254032,0.85,alns_grid,0.85,R150_K15_tw0.85_cap0.85,,15,hybrid_alns,150,fixed_budget,778862.3796254032,3,40,128,,,0.85
0.85,,,,0.85,alns_grid,0.85,R150_K15_tw0.85_cap0.85,inf,15,regret_k,150,time_to_target,,3,40,128,0.01,inf,0.85
0.85,,,,0.85,alns_grid,0.85,R150_K15_tw0.85_cap0.85,inf,15,standard_alns,150,time_to_target,,3,40,128,0.01,inf,0.85
0.85,,,,0.85,alns_grid,0.85,R150_K15_tw0.85_cap0.85,inf,15,qaoa,150,time_to_target,,3,40,128,0.01,inf,0.85
0.85,,,,0.85,alns_grid,0.85,R150_K15_tw0.85_cap0.85,inf,15,efficient_su2,150,time_to_target,,3,40,128,0.01,inf,0.85
0.85,,,,0.85,alns_grid,0.85,R150_K15_tw0.85_cap0.85,92,15,hybrid_alns,150,time_to_target,,3,40,128,0.01,41.79585039999802,0.85
0.85,35.9475162000017,0.04522275204973793,891154.7205503662,0.85,alns_grid,0.85,R150_K15_tw0.85_cap0.85,,15,regret_k,150,fixed_budget,852597.8972451221,3,50,128,,,0.85
0.85,37.41542399999889,2.5406138469501917e-05,852619.5584653583,0.85,alns_grid,0.85,R150_K15_tw0.85_cap0.85,,15,standard_alns,150,fixed_budget,852597.8972451221,3,50,128,,,0.85
0.85,61.725617000003695,0.03923052752047542,886045.7625168964,0.85,alns_grid,0.85,R150_K15_tw0.85_cap0.85,,15,qaoa,150,fixed_budget,852597.8972451221,3,50,128,,,0.85
0.85,59.92351919999783,0.042671905053653945,888979.873765311,0.85,alns_grid,0.85,R150_K15_tw0.85_cap0.85,,15,efficient_su2,150,fixed_budget,852597.8972451221,3,50,128,,,0.85
0.85,48.1332054999948,0.0,852597.8972451221,0.85,alns_grid,0.85,R150_K15_tw0.85_cap0.85,,15,hybrid_alns,150,fixed_budget,852597.8972451221,3,50,128,,,0.85
0.85,,,,0.85,alns_grid,0.85,R150_K15_tw0.85_cap0.85,inf,15,regret_k,150,time_to_target,,3,50,128,0.01,inf,0.85
0.85,,,,0.85,alns_grid,0.85,R150_K15_tw0.85_cap0.85,68,15,standard_alns,150,time_to_target,,3,50,128,0.01,25.59081519999745,0.85
0.85,,,,0.85,alns_grid,0.85,R150_K15_tw0.85_cap0.85,inf,15,qaoa,150,time_to_target,,3,50,128,0.01,inf,0.85
0.85,,,,0.85,alns_grid,0.85,R150_K15_tw0.85_cap0.85,inf,15,efficient_su2,150,time_to_target,,3,50,128,0.01,inf,0.85
0.85,,,,0.85,alns_grid,0.85,R150_K15_tw0.85_cap0.85,92,15,hybrid_alns,150,time_to_target,,3,50,128,0.01,44.6938971999989,0.85
0.85,48.18685349999578,0.004776044793056144,1022670.8727829237,0.85,alns_grid,0.85,R200_K20_tw0.85_cap0.85,,20,regret_k,200,fixed_budget,1017809.7677413808,3,10,128,,,0.85
0.85,49.36677970000164,0.0,1017809.7677413808,0.85,alns_grid,0.85,R200_K20_tw0.85_cap0.85,,20,standard_alns,200,fixed_budget,1017809.7677413808,3,10,128,,,0.85
0.85,71.68598219999694,0.01840507581714389,1036542.6336840906,0.85,alns_grid,0.85,R200_K20_tw0.85_cap0.85,,20,qaoa,200,fixed_budget,1017809.7677413808,3,10,128,,,0.85
0.85,72.48105349999969,0.009079242720249162,1027050.7096657453,0.85,alns_grid,0.85,R200_K20_tw0.85_cap0.85,,20,efficient_su2,200,fixed_budget,1017809.7677413808,3,10,128,,,0.85
0.85,58.33382089999941,0.015181244205126667,1033261.386379826,0.85,alns_grid,0.85,R200_K20_tw0.85_cap0.85,,20,hybrid_alns,200,fixed_budget,1017809.7677413808,3,10,128,,,0.85
0.85,,,,0.85,alns_grid,0.85,R200_K20_tw0.85_cap0.85,75,20,regret_k,200,time_to_target,,3,10,128,0.01,36.53422660000069,0.85
0.85,,,,0.85,alns_grid,0.85,R200_K20_tw0.85_cap0.85,83,20,standard_alns,200,time_to_target,,3,10,128,0.01,41.204888799999026,0.85
0.85,,,,0.85,alns_grid,0.85,R200_K20_tw0.85_cap0.85,inf,20,qaoa,200,time_to_target,,3,10,128,0.01,inf,0.85
0.85,,,,0.85,alns_grid,0.85,R200_K20_tw0.85_cap0.85,97,20,efficient_su2,200,time_to_target,,3,10,128,0.01,71.02204180000263,0.85
0.85,,,,0.85,alns_grid,0.85,R200_K20_tw0.85_cap0.85,inf,20,hybrid_alns,200,time_to_target,,3,10,128,0.01,inf,0.85
0.85,48.96735959999933,0.03134264516004559,992637.4175448398,0.85,alns_grid,0.85,R200_K20_tw0.85_cap0.85,,20,regret_k,200,fixed_budget,962471.0295876503,3,20,128,,,0.85
0.85,48.30371860000014,0.04454852396728515,1005347.6933170534,0.85,alns_grid,0.85,R200_K20_tw0.85_cap0.85,,20,standard_alns,200,fixed_budget,962471.0295876503,3,20,128,,,0.85
0.85,73.93574210000224,0.018223333187761207,980010.4598433936,0.85,alns_grid,0.85,R200_K20_tw0.85_cap0.85,,20,qaoa,200,fixed_budget,962471.0295876503,3,20,128,,,0.85
0.85,73.84911869999632,0.04093259036671483,1001867.4619815919,0.85,alns_grid,0.85,R200_K20_tw0.85_cap0.85,,20,efficient_su2,200,fixed_budget,962471.0295876503,3,20,128,,,0.85
0.85,59.476509400003124,0.0,962471.0295876503,0.85,alns_grid,0.85,R200_K20_tw0.85_cap0.85,,20,hybrid_alns,200,fixed_budget,962471.0295876503,3,20,128,,,0.85
0.85,,,,0.85,alns_grid,0.85,R200_K20_tw0.85_cap0.85,inf,20,regret_k,200,time_to_target,,3,20,128,0.01,inf,0.85
0.85,,,,0.85,alns_grid,0.85,R200_K20_tw0.85_cap0.85,inf,20,standard_alns,200,time_to_target,,3,20,128,0.01,inf,0.85
0.85,,,,0.85,alns_grid,0.85,R200_K20_tw0.85_cap0.85,inf,20,qaoa,200,time_to_target,,3,20,128,0.01,inf,0.85
0.85,,,,0.85,alns_grid,0.85,R200_K20_tw0.85_cap0.85,inf,20,efficient_su2,200,time_to_target,,3,20,128,0.01,inf,0.85
0.85,,,,0.85,alns_grid,0.85,R200_K20_tw0.85_cap0.85,66,20,hybrid_alns,200,time_to_target,,3,20,128,0.01,39.1573503000036,0.85
0.85,48.24393440000131,0.04944774194845733,1035687.8358010534,0.85,alns_grid,0.85,R200_K20_tw0.85_cap0.85,,20,regret_k,200,fixed_budget,986888.431317355,3,30,128,,,0.85
0.85,50.55824700000085,0.03648481908278887,1022894.877188866,0.85,alns_grid,0.85,R200_K20_tw0.85_cap0.85,,20,standard_alns,200,fixed_budget,986888.431317355,3,30,128,,,0.85
0.85,72.90155100000266,0.02014628164343282,1006770.56360532,0.85,alns_grid,0.85,R200_K20_tw0.85_cap0.85,,20,qaoa,200,fixed_budget,986888.431317355,3,30,128,,,0.85
0.85,71.88321279999946,0.0317838093420653,1018255.5050602357,0.85,alns_grid,0.85,R200_K20_tw0.85_cap0.85,,20,efficient_su2,200,fixed_budget,986888.431317355,3,30,128,,,0.85
0.85,61.04490269999951,0.0,986888.431317355,0.85,alns_grid,0.85,R200_K20_tw0.85_cap0.85,,20,hybrid_alns,200,fixed_budget,986888.431317355,3,30,128,,,0.85
0.85,,,,0.85,alns_grid,0.85,R200_K20_tw0.85_cap0.85,inf,20,regret_k,200,time_to_target,,3,30,128,0.01,inf,0.85
0.85,,,,0.85,alns_grid,0.85,R200_K20_tw0.85_cap0.85,inf,20,standard_alns,200,time_to_target,,3,30,128,0.01,inf,0.85
0.85,,,,0.85,alns_grid,0.85,R200_K20_tw0.85_cap0.85,inf,20,qaoa,200,time_to_target,,3,30,128,0.01,inf,0.85
0.85,,,,0.85,alns_grid,0.85,R200_K20_tw0.85_cap0.85,inf,20,efficient_su2,200,time_to_target,,3,30,128,0.01,inf,0.85
0.85,,,,0.85,alns_grid,0.85,R200_K20_tw0.85_cap0.85,80,20,hybrid_alns,200,time_to_target,,3,30,128,0.01,49.46255209999799,0.85
0.85,48.8611857000069,0.03579989910965251,1057423.783878509,0.85,alns_grid,0.85,R200_K20_tw0.85_cap0.85,,20,regret_k,200,fixed_budget,1020876.5078925416,3,40,128,,,0.85
0.85,51.748931999994966,0.0,1020876.5078925416,0.85,alns_grid,0.85,R200_K20_tw0.85_cap0.85,,20,standard_alns,200,fixed_budget,1020876.5078925416,3,40,128,,,0.85
0.85,72.42212879999715,0.01448427490485727,1035663.1638767679,0.85,alns_grid,0.85,R200_K20_tw0.85_cap0.85,,20,qaoa,200,fixed_budget,1020876.5078925416,3,40,128,,,0.85
0.85,71.72027000000526,0.05084694485190407,1072784.959389958,0.85,alns_grid,0.85,R200_K20_tw0.85_cap0.85,,20,efficient_su2,200,fixed_budget,1020876.5078925416,3,40,128,,,0.85
0.85,55.741515500005335,0.026421434918366838,1047849.530105514,0.85,alns_grid,0.85,R200_K20_tw0.85_cap0.85,,20,hybrid_alns,200,fixed_budget,1020876.5078925416,3,40,128,,,0.85
0.85,,,,0.85,alns_grid,0.85,R200_K20_tw0.85_cap0.85,inf,20,regret_k,200,time_to_target,,3,40,128,0.01,inf,0.85
0.85,,,,0.85,alns_grid,0.85,R200_K20_tw0.85_cap0.85,73,20,standard_alns,200,time_to_target,,3,40,128,0.01,38.580060699998285,0.85
0.85,,,,0.85,alns_grid,0.85,R200_K20_tw0.85_cap0.85,inf,20,qaoa,200,time_to_target,,3,40,128,0.01,inf,0.85
0.85,,,,0.85,alns_grid,0.85,R200_K20_tw0.85_cap0.85,inf,20,efficient_su2,200,time_to_target,,3,40,128,0.01,inf,0.85
0.85,,,,0.85,alns_grid,0.85,R200_K20_tw0.85_cap0.85,inf,20,hybrid_alns,200,time_to_target,,3,40,128,0.01,inf,0.85
