capacity_slack,elapsed_sec,final_gap_to_instance_best,final_objective,grid_capacity_slack,grid_mode,grid_tw_tightness,instance_tag,iters_to_target,k_vehicles,method,n_requests,outcome,reference_best,remove_count,seed,shots,target_eps,time_to_target_sec,tw_tightness
0.15,34.581204300000536,0.061599400339514394,355725.8596719407,0.15,alns_grid,0.15,R100_K10_tw0.15_cap0.15,,10,qaoa,100,fixed_budget,335084.83478624286,2,10,128,,,0.15
0.15,35.599463799999285,0.048559403677614535,351356.3545448748,0.15,alns_grid,0.15,R100_K10_tw0.15_cap0.15,,10,efficient_su2,100,fixed_budget,335084.83478624286,2,10,128,,,0.15
0.15,22.153879600000437,0.052131117057762175,352553.1815327654,0.15,alns_grid,0.15,R100_K10_tw0.15_cap0.15,,10,hybrid_alns,100,fixed_budget,335084.83478624286,2,10,128,,,0.15
0.15,,,,0.15,alns_grid,0.15,R100_K10_tw0.15_cap0.15,71,10,regret_k,100,time_to_target,,2,10,128,0.01,11.129968400000507,0.15
0.15,,,,0.15,alns_grid,0.15,R100_K10_tw0.15_cap0.15,inf,10,standard_alns,100,time_to_target,,2,10,128,0.01,inf,0.15
0.15,,,,0.15,alns_grid,0.15,R100_K10_tw0.15_cap0.15,inf,10,qaoa,100,time_to_target,,2,10,128,0.01,inf,0.15
0.15,,,,0.15,alns_grid,0.15,R100_K10_tw0.15_cap0.15,inf,10,efficient_su2,100,time_to_target,,2,10,128,0.01,inf,0.15
0.15,,,,0.15,alns_grid,0.15,R100_K10_tw0.15_cap0.15,inf,10,hybrid_alns,100,time_to_target,,2,10,128,0.01,inf,0.15
0.15,15.164830599998822,0.012286932695204686,304332.77038822474,0.15,alns_grid,0.15,R100_K10_tw0.15_cap0.15,,10,regret_k,100,fixed_budget,300638.8411810686,2,20,128,,,0.15
0.15,16.696202600000106,0.0,300638.8411810686,0.15,alns_grid,0.15,R100_K10_tw0.15_cap0.15,,10,standard_alns,100,fixed_budget,300638.8411810686,2,20,128,,,0.15
0.15,35.56326249999984,0.015776756862461227,305381.94708179444,0.15,alns_grid,0.15,R100_K10_tw0.15_cap0.15,,10,qaoa,100,fixed_budget,300638.8411810686,2,20,128,,,0.15
0.15,35.05481529999997,0.016673320748651913,305651.4890095836,0.15,alns_grid,0.15,R100_K10_tw0.15_cap0.15,,10,efficient_su2,100,fixed_budget,300638.8411810686,2,20,128,,,0.15
0.15,20.345307200001116,0.012075721627777048,304269.2721376687,0.15,alns_grid,0.15,R100_K10_tw0.15_cap0.15,,10,hybrid_alns,100,fixed_budget,300638.8411810686,2,20,128,,,0.15
0.15,,,,0.15,alns_grid,0.15,R100_K10_tw0.15_cap0.15,inf,10,regret_k,100,time_to_target,,2,20,128,0.01,inf,0.15
0.15,,,,0.15,alns_grid,0.15,R100_K10_tw0.15_cap0.15,96,10,standard_alns,100,time_to_target,,2,20,128,0.01,16.08888880000086,0.15
0.15,,,,0.15,alns_grid,0.15,R100_K10_tw0.15_cap0.15,inf,10,qaoa,100,time_to_target,,2,20,128,0.01,inf,0.15
0.15,,,,0.15,alns_grid,0.15,R100_K10_tw0.15_cap0.15,inf,10,efficient_su2,100,time_to_target,,2,20,128,0.01,inf,0.15
0.15,,,,0.15,alns_grid,0.15,R100_K10_tw0.15_cap0.15,inf,10,hybrid_alns,100,time_to_target,,2,20,128,0.01,inf,0.15
0.15,15.073799600000712,0.0,289406.932934295,0.15,alns_grid,0.15,R100_K10_tw0.15_cap0.15,,10,regret_k,100,fixed_budget,289406.932934295,2,30,128,,,0.15
0.15,15.55235200000061,0.03755784077259702,300276.4324399269,0.15,alns_grid,0.15,R100_K10_tw0.15_cap0.15,,10,standard_alns,100,fixed_budget,289406.932934295,2,30,128,,,0.15
0.15,35.50572710000051,0.03311354857426767,298990.2234657446,0.15,alns_grid,0.15,R100_K10_tw0.15_cap0.15,,10,qaoa,100,fixed_budget,289406.932934295,2,30,128,,,0.15
0.15,35.20705090000047,0.015147689065889949,293790.77916789654,0.15,alns_grid,0.15,R100_K10_tw0.15_cap0.15,,10,efficient_su2,100,fixed_budget,289406.932934295,2,30,128,,,0.15
0.15,22.694166699999187,0.011042068444585072,292602.5840960929,0.15,alns_grid,0.15,R100_K10_tw0.15_cap0.15,,10,hybrid_alns,100,fixed_budget,289406.932934295,2,30,128,,,0.15
0.15,,,,0.15,alns_grid,0.15,R100_K10_tw0.15_cap0.15,94,10,regret_k,100,time_to_target,,2,30,128,0.01,14.367252000000008,0.15
0.15,,,,0.15,alns_grid,0.15,R100_K10_tw0.15_cap0.15,inf,10,standard_alns,100,time_to_target,,2,30,128,0.01,inf,0.15
0.15,,,,0.15,alns_grid,0.15,R100_K10_tw0.15_cap0.15,inf,10,qaoa,100,time_to_target,,2,30,128,0.01,inf,0.15
0.15,,,,0.15,alns_grid,0.15,R100_K10_tw0.15_cap0.15,inf,10,efficient_su2,100,time_to_target,,2,30,128,0.01,inf,0.15
0.15,,,,0.15,alns_grid,0.15,R100_K10_tw0.15_cap0.15,inf,10,hybrid_alns,100,time_to_target,,2,30,128,0.01,inf,0.15
0.15,15.121730599999864,0.0,304247.7365870113,0.15,alns_grid,0.15,R100_K10_tw0.15_cap0.15,,10,regret_k,100,fixed_budget,304247.7365870113,2,40,128,,,0.15
0.15,15.265359900000476,0.04267353111677758,317231.0618414663,0.15,alns_grid,0.15,R100_K10_tw0.15_cap0.15,,10,standard_alns,100,fixed_budget,304247.7365870113,2,40,128,,,0.15
0.15,35.06766919999973,0.0644244709938381,323848.7360677021,0.15,alns_grid,0.15,R100_K10_tw0.15_cap0.15,,10,qaoa,100,fixed_budget,304247.7365870113,2,40,128,,,0.15
0.15,36.21119240000007,0.07722422993471169,327743.03375432227,0.15,alns_grid,0.15,R100_K10_tw0.15_cap0.15,,10,efficient_su2,100,fixed_budget,304247.7365870113,2,40,128,,,0.15
0.15,24.826015200000256,0.04031061030346855,316512.1485322827,0.15,alns_grid,0.15,R100_K10_tw0.15_cap0.15,,10,hybrid_alns,100,fixed_budget,304247.7365870113,2,40,128,,,0.15
0.15,,,,0.15,alns_grid,0.15,R100_K10_tw0.15_cap0.15,82,10,regret_k,100,time_to_target,,2,40,128,0.01,12.654504400001315,0.15
0.15,,,,0.15,alns_grid,0.15,R100_K10_tw0.15_cap0.15,inf,10,standard_alns,100,time_to_target,,2,40,128,0.01,inf,0.15
0.15,,,,0.15,alns_grid,0.15,R100_K10_tw0.15_cap0.15,inf,10,qaoa,100,time_to_target,,2,40,128,0.01,inf,0.15
0.15,,,,0.15,alns_grid,0.15,R100_K10_tw0.15_cap0.15,inf,10,efficient_su2,100,time_to_target,,2,40,128,0.01,inf,0.15
0.15,,,,0.15,alns_grid,0.15,R100_K10_tw0.15_cap0.15,inf,10,hybrid_alns,100,time_to_target,,2,40,128,0.01,inf,0.15
0.15,15.358709099999032,0.0,348167.063142069,0.15,alns_grid,0.15,R100_K10_tw0.15_cap0.15,,10,regret_k,100,fixed_budget,348167.063142069,2,50,128,,,0.15
0.15,15.661420000000362,0.12432623891899644,391453.36461799516,0.15,alns_grid,0.15,R100_K10_tw0.15_cap0.15,,10,standard_alns,100,fixed_budget,348167.063142069,2,50,128,,,0.15
0.15,35.49972189999971,0.031107495386584146,358997.66845252144,0.15,alns_grid,0.15,R100_K10_tw0.15_cap0.15,,10,qaoa,100,fixed_budget,348167.063142069,2,50,128,,,0.15
0.15,35.09979879999992,0.028917801918104506,358235.2893084195,0.15,alns_grid,0.15,R100_K10_tw0.15_cap0.15,,10,efficient_su2,100,fixed_budget,348167.063142069,2,50,128,,,0.15
0.15,23.60890180000024,0.01890416718884504,354748.8715133558,0.15,alns_grid,0.15,R100_K10_tw0.15_cap0.15,,10,hybrid_alns,100,fixed_budget,348167.063142069,2,50,128,,,0.15
0.15,,,,0.15,alns_grid,0.15,R100_K10_tw0.15_cap0.15,65,10,regret_k,100,time_to_target,,2,50,128,0.01,10.095098799998595,0.15
0.15,,,,0.15,alns_grid,0.15,R100_K10_tw0.15_cap0.15,inf,10,standard_alns,100,time_to_target,,2,50,128,0.01,inf,0.15
0.15,,,,0.15,alns_grid,0.15,R100_K10_tw0.15_cap0.15,inf,10,qaoa,100,time_to_target,,2,50,128,0.01,inf,0.15
0.15,,,,0.15,alns_grid,0.15,R100_K10_tw0.15_cap0.15,inf,10,efficient_su2,100,time_to_target,,2,50,128,0.01,inf,0.15
0.15,,,,0.15,alns_grid,0.15,R100_K10_tw0.15_cap0.15,inf,10,hybrid_alns,100,time_to_target,,2,50,128,0.01,inf,0.15
0.15,24.83793229999901,0.0,391601.3608420613,0.15,alns_grid,0.15,R150_K15_tw0.15_cap0.15,,15,regret_k,150,fixed_budget,391601.3608420613,2,10,128,,,0.15
0.15,25.741418300000078,0.030960889979505364,403725.6874909169,0.15,alns_grid,0.15,R150_K15_tw0.15_cap0.15,,15,standard_alns,150,fixed_budget,391601.3608420613,2,10,128,,,0.15
0.15,45.33833570000024,0.1278430408144499,441664.86959918705,0.15,alns_grid,0.15,R150_K15_tw0.15_cap0.15,,15,qaoa,150,fixed_budget,391601.3608420613,2,10,128,,,0.15
0.15,44.15278869999929,0.06522851983683478,417144.9379758792,0.15,alns_grid,0.15,R150_K15_tw0.15_cap0.15,,15,efficient_su2,150,fixed_budget,391601.3608420613,2,10,128,,,0.15
0.15,32.80450550000023,0.07583006794515114,421296.51864212845,0.15,alns_grid,0.15,R150_K15_tw0.15_cap0.15,,15,hybrid_alns,150,fixed_budget,391601.3608420613,2,10,128,,,0.15
0.15,,,,0.15,alns_grid,0.15,R150_K15_tw0.15_cap0.15,81,15,regret_k,150,time_to_target,,2,10,128,0.01,20.244270499999402,0.15
0.15,,,,0.15,alns_grid,0.15,R150_K15_tw0.15_cap0.15,inf,15,standard_alns,150,time_to_target,,2,10,128,0.01,inf,0.15
0.15,,,,0.15,alns_grid,0.15,R150_K15_tw0.15_cap0.15,inf,15,qaoa,150,time_to_target,,2,10,128,0.01,inf,0.15
0.15,,,,0.15,alns_grid,0.15,R150_K15_tw0.15_cap0.15,inf,15,efficient_su2,150,time_to_target,,2,10,128,0.01,inf,0.15
0.15,,,,0.15,alns_grid,0.15,R150_K15_tw0.15_cap0.15,inf,15,hybrid_alns,150,time_to_target,,2,10,128,0.01,inf,0.15
0.15,24.42718810000042,0.02622493918009511,425418.8952630602,0.15,alns_grid,0.15,R150_K15_tw0.15_cap0.15,,15,regret_k,150,fixed_budget,414547.4145297518,2,20,128,,,0.15
0.15,25.95285049999984,0.0007853940894152463,414872.99761890585,0.15,alns_grid,0.15,R150_K15_tw0.15_cap0.15,,15,standard_alns,150,fixed_budget,414547.4145297518,2,20,128,,,0.15
0.15,44.6134052999987,0.024670754663244605,424774.6120898977,0.15,alns_grid,0.15,R150_K15_tw0.15_cap0.15,,15,qaoa,150,fixed_budget,414547.4145297518,2,20,128,,,0.15
0.15,44.76433999999972,0.0,414547.4145297518,0.15,alns_grid,0.15,R150_K15_tw0.15_cap0.15,,15,efficient_su2,150,fixed_budget,414547.4145297518,2,20,128,,,0.15
0.15,34.842106299998704,0.03323538315342766,428325.0566869109,0.15,alns_grid,0.15,R150_K15_tw0.15_cap0.15,,15,hybrid_alns,150,fixed_budget,414547.4145297518,2,20,128,,,0.15
0.15,,,,0.15,alns_grid,0.15,R150_K15_tw0.15_cap0.15,inf,15,regret_k,150,time_to_target,,2,20,128,0.01,inf,0.15
0.15,,,,0.15,alns_grid,0.15,R150_K15_tw0.15_cap0.15,75,15,standard_alns,150,time_to_target,,2,20,128,0.01,19.486795599999823,0.15
0.15,,,,0.15,alns_grid,0.15,R150_K15_tw0.15_cap0.15,inf,15,qaoa,150,time_to_target,,2,20,128,0.01,inf,0.15
0.15,,,,0.15,alns_grid,0.15,R150_K15_tw0.15_cap0.15,82,15,efficient_su2,150,time_to_target,,2,20,128,0.01,37.5084982999997,0.15
0.15,,,,0.15,alns_grid,0.15,R150_K15_tw0.15_cap0.15,inf,15,hybrid_alns,150,time_to_target,,2,20,128,0.01,inf,0.15
0.15,25.18025989999842,0.0,348426.1918157422,0.15,alns_grid,0.15,R150_K15_tw0.15_cap0.15,,15,regret_k,150,fixed_budget,348426.1918157422,2,30,128,,,0.15
0.15,25.23739620000015,0.04025902581325091,362453.49086606485,0.15,alns_grid,0.15,R150_K15_tw0.15_cap0.15,,15,standard_alns,150,fixed_budget,348426.1918157422,2,30,128,,,0.15
0.15,44.70273359999919,0.06996041826476876,372802.23392957204,0.15,alns_grid,0.15,R150_K15_tw0.15_cap0.15,,15,qaoa,150,fixed_budget,348426.1918157422,2,30,128,,,0.15
0.15,44.46085680000033,0.06863688111082036,372341.07891929516,0.15,alns_grid,0.15,R150_K15_tw0.15_cap0.15,,15,efficient_su2,150,fixed_budget,348426.1918157422,2,30,128,,,0.15
0.15,32.49012240000047,0.07635016761188738,375028.5899612457,0.15,alns_grid,0.15,R150_K15_tw0.15_cap0.15,,15,hybrid_alns,150,fixed_budget,348426.1918157422,2,30,128,,,0.15
0.15,,,,0.15,alns_grid,0.15,R150_K15_tw0.15_cap0.15,96,15,regret_k,150,time_to_target,,2,30,128,0.01,24.36978139999883,0.15
0.15,,,,0.15,alns_grid,0.15,R150_K15_tw0.15_cap0.15,inf,15,standard_alns,150,time_to_target,,2,30,128,0.01,inf,0.15
0.15,,,,0.15,alns_grid,0.15,R150_K15_tw0.15_cap0.15,inf,15,qaoa,150,time_to_target,,2,30,128,0.01,inf,0.15
0.15,,,,0.15,alns_grid,0.15,R150_K15_tw0.15_cap0.15,inf,15,efficient_su2,150,time_to_target,,2,30,128,0.01,inf,0.15
0.15,,,,0.15,alns_grid,0.15,R150_K15_tw0.15_cap0.15,inf,15,hybrid_alns,150,time_to_target,,2,30,128,0.01,inf,0.15
0.15,24.592355200000384,0.0,400127.9900199913,0.15,alns_grid,0.15,R150_K15_tw0.15_cap0.15,,15,regret_k,150,fixed_budget,400127.9900199913,2,40,128,,,0.15
0.15,25.889810199998465,0.11747755912396408,447134.04962471774,0.15,alns_grid,0.15,R150_K15_tw0.15_cap0.15,,15,standard_alns,150,fixed_budget,400127.9900199913,2,40,128,,,0.15
0.15,44.40073039999879,0.03522105813564088,414220.92121818254,0.15,alns_grid,0.15,R150_K15_tw0.15_cap0.15,,15,qaoa,150,fixed_budget,400127.9900199913,2,40,128,,,0.15
0.15,43.73752360000071,0.11602016909478405,446550.90708166675,0.15,alns_grid,0.15,R150_K15_tw0.15_cap0.15,,15,efficient_su2,150,fixed_budget,400127.9900199913,2,40,128,,,0.15
0.15,32.930423700001484,0.047917225524279954,419301.01315635606,0.15,alns_grid,0.15,R150_K15_tw0.15_cap0.15,,15,hybrid_alns,150,fixed_budget,400127.9900199913,2,40,128,,,0.15
0.15,,,,0.15,alns_grid,0.15,R150_K15_tw0.15_cap0.15,88,15,regret_k,150,time_to_target,,2,40,128,0.01,21.798788500000228,0.15
0.15,,,,0.15,alns_grid,0.15,R150_K15_tw0.15_cap0.15,inf,15,standard_alns,150,time_to_target,,2,40,128,0.01,inf,0.15
0.15,,,,0.15,alns_grid,0.15,R150_K15_tw0.15_cap0.15,inf,15,qaoa,150,time_to_target,,2,40,128,0.01,inf,0.15
0.15,,,,0.15,alns_grid,0.15,R150_K15_tw0.15_cap0.15,inf,15,efficient_su2,150,time_to_target,,2,40,128,0.01,inf,0.15
0.15,,,,0.15,alns_grid,0.15,R150_K15_tw0.15_cap0.15,inf,15,hybrid_alns,150,time_to_target,,2,40,128,0.01,inf,0.15
0.15,24.78247669999837,0.006256638433283222,456136.5738715898,0.15,alns_grid,0.15,R150_K15_tw0.15_cap0.15,,15,regret_k,150,fixed_budget,453300.43693603174,2,50,128,,,0.15
0.15,25.281282399999327,0.04272516846915873,472667.77447126695,0.15,alns_grid,0.15,R150_K15_tw0.15_cap0.15,,15,standard_alns,150,fixed_budget,453300.43693603174,2,50,128,,,0.15
0.15,45.54743310000049,0.01918886558093363,461998.75808817573,0.15,alns_grid,0.15,R150_K15_tw0.15_cap0.15,,15,qaoa,150,fixed_budget,453300.43693603174,2,50,128,,,0.15
0.15,46.477444000000105,0.05968492739389645,480355.6406021803,0.15,alns_grid,0.15,R150_K15_tw0.15_cap0.15,,15,efficient_su2,150,fixed_budget,453300.43693603174,2,50,128,,,0.15
0.15,34.80478959999891,0.0,453300.43693603174,0.15,alns_grid,0.15,R150_K15_tw0.15_cap0.15,,15,hybrid_alns,150,fixed_budget,453300.43693603174,2,50,128,,,0.15
0.15,,,,0.15,alns_grid,0.15,R150_K15_tw0.15_cap0.15,97,15,regret_k,150,time_to_target,,2,50,128,0.01,24.216047799998705,0.15
0.15,,,,0.15,alns_grid,0.15,R150_K15_tw0.15_cap0.15,inf,15,standard_alns,150,time_to_target,,2,50,128,0.01,inf,0.15
0.15,,,,0.15,alns_grid,0.15,R150_K15_tw0.15_cap0.15,inf,15,qaoa,150,time_to_target,,2,50,128,0.01,inf,0.15
0.15,,,,0.15,alns_grid,0.15,R150_K15_tw0.15_cap0.15,inf,15,efficient_su2,150,time_to_target,,2,50,128,0.01,inf,0.15
0.15,,,,0.15,alns_grid,0.15,R150_K15_tw0.15_cap0.15,79,15,hybrid_alns,150,time_to_target,,2,50,128,0.01,27.96783890000006,0.15
0.15,36.18670199999906,0.05702187735341607,516485.6700700829,0.15,alns_grid,0.15,R200_K20_tw0.15_cap0.15,,20,regret_k,200,fixed_budget,488623.4439756969,2,10,128,,,0.15
0.15,35.22284260000015,0.018783179254045893,497801.3457116217,0.15,alns_grid,0.15,R200_K20_tw0.15_cap0.15,,20,standard_alns,200,fixed_budget,488623.4439756969,2,10,128,,,0.15
0.15,57.552758199999516,0.0,488623.4439756969,0.15,alns_grid,0.15,R200_K20_tw0.15_cap0.15,,20,qaoa,200,fixed_budget,488623.4439756969,2,10,128,,,0.15
0.15,56.997890599999664,0.03572573364476158,506079.87498775875,0.15,alns_grid,0.15,R200_K20_tw0.15_cap0.15,,20,efficient_su2,200,fixed_budget,488623.4439756969,2,10,128,,,0.15
0.15,43.962814600001366,0.007281829088183908,492181.51638320775,0.15,alns_grid,0.15,R200_K20_tw0.15_cap0.15,,20,hybrid_alns,200,fixed_budget,488623.4439756969,2,10,128,,,0.15
0.15,,,,0.15,alns_grid,0.15,R200_K20_tw0.15_cap0.15,inf,20,regret_k,200,time_to_target,,2,10,128,0.01,inf,0.15
0.15,,,,0.15,alns_grid,0.15,R200_K20_tw0.15_cap0.15,inf,20,standard_alns,200,time_to_target,,2,10,128,0.01,inf,0.15
0.15,,,,0.15,alns_grid,0.15,R200_K20_tw0.15_cap0.15,91,20,qaoa,200,time_to_target,,2,10,128,0.01,53.088056399999914,0.15
0.15,,,,0.15,alns_grid,0.15,R200_K20_tw0.15_cap0.15,inf,20,efficient_su2,200,time_to_target,,2,10,128,0.01,inf,0.15
0.15,,,,0.15,alns_grid,0.15,R200_K20_tw0.15_cap0.15,93,20,hybrid_alns,200,time_to_target,,2,10,128,0.01,41.51251200000115,0.15
0.15,35.88371779999943,0.03805031633819232,554588.5889921203,0.15,alns_grid,0.15,R200_K20_tw0.15_cap0.15,,20,regret_k,200,fixed_budget,534259.8333272294,2,20,128,,,0.15
0.15,37.45164090000071,0.0,534259.8333272294,0.15,alns_grid,0.15,R200_K20_tw0.15_cap0.15,,20,standard_alns,200,fixed_budget,534259.8333272294,2,20,128,,,0.15
0.15,56.36009419999937,0.0875114733608457,581013.6984992151,0.15,alns_grid,0.15,R200_K20_tw0.15_cap0.15,,20,qaoa,200,fixed_budget,534259.8333272294,2,20,128,,,0.15
0.15,56.828551499998866,0.0002023035767409235,534367.9160024205,0.15,alns_grid,0.15,R200_K20_tw0.15_cap0.15,,20,efficient_su2,200,fixed_budget,534259.8333272294,2,20,128,,,0.15
0.15,45.038617300000624,0.015270185206239295,542418.0799303907,0.15,alns_grid,0.15,R200_K20_tw0.15_cap0.15,,20,hybrid_alns,200,fixed_budget,534259.8333272294,2,20,128,,,0.15
0.15,,,,0.15,alns_grid,0.15,R200_K20_tw0.15_cap0.15,inf,20,regret_k,200,time_to_target,,2,20,128,0.01,inf,0.15
0.15,,,,0.15,alns_grid,0.15,R200_K20_tw0.15_cap0.15,79,20,standard_alns,200,time_to_target,,2,20,128,0.01,29.54409620000115,0.15
0.15,,,,0.15,alns_grid,0.15,R200_K20_tw0.15_cap0.15,inf,20,qaoa,200,time_to_target,,2,20,128,0.01,inf,0.15
0.15,,,,0.15,alns_grid,0.15,R200_K20_tw0.15_cap0.15,98,20,efficient_su2,200,time_to_target,,2,20,128,0.01,56.3651589000001,0.15
0.15,,,,0.15,alns_grid,0.15,R200_K20_tw0.15_cap0.15,inf,20,hybrid_alns,200,time_to_target,,2,20,128,0.01,inf,0.15
0.15,34.07578499999909,0.13929451037832472,558889.4683805513,0.15,alns_grid,0.15,R200_K20_tw0.15_cap0.15,,20,regret_k,200,fixed_budget,490557.50140932505,2,30,128,,,0.15
0.15,36.29407919999903,0.0482704879296823,514236.951359919,0.15,alns_grid,0.15,R200_K20_tw0.15_cap0.15,,20,standard_alns,200,fixed_budget,490557.50140932505,2,30,128,,,0.15
0.15,56.81708869999966,0.0,490557.50140932505,0.15,alns_grid,0.15,R200_K20_tw0.15_cap0.15,,20,qaoa,200,fixed_budget,490557.50140932505,2,30,128,,,0.15
0.15,56.984369500001776,0.11401405090334765,546487.9493460269,0.15,alns_grid,0.15,R200_K20_tw0.15_cap0.15,,20,efficient_su2,200,fixed_budget,490557.50140932505,2,30,128,,,0.15
0.15,42.92132649999985,0.08717175275948513,533320.2586364895,0.15,alns_grid,0.15,R200_K20_tw0.15_cap0.15,,20,hybrid_alns,200,fixed_budget,490557.50140932505,2,30,128,,,0.15
0.15,,,,0.15,alns_grid,0.15,R200_K20_tw0.15_cap0.15,inf,20,regret_k,200,time_to_target,,2,30,128,0.01,inf,0.15
0.15,,,,0.15,alns_grid,0.15,R200_K20_tw0.15_cap0.15,inf,20,standard_alns,200,time_to_target,,2,30,128,0.01,inf,0.15
0.15,,,,0.15,alns_grid,0.15,R200_K20_tw0.15_cap0.15,96,20,qaoa,200,time_to_target,,2,30,128,0.01,55.198721699998714,0.15
0.15,,,,0.15,alns_grid,0.15,R200_K20_tw0.15_cap0.15,inf,20,efficient_su2,200,time_to_target,,2,30,128,0.01,inf,0.15
0.15,,,,0.15,alns_grid,0.15,R200_K20_tw0.15_cap0.15,inf,20,hybrid_alns,200,time_to_target,,2,30,128,0.01,inf,0.15
0.15,35.67123309999988,0.032359570026093895,557500.7741248842,0.15,alns_grid,0.15,R200_K20_tw0.15_cap0.15,,20,regret_k,200,fixed_budget,540025.7723292988,2,40,128,,,0.15
0.15,33.92677499999991,0.0343138498604233,558556.1356017655,0.15,alns_grid,0.15,R200_K20_tw0.15_cap0.15,,20,standard_alns,200,fixed_budget,540025.7723292988,2,40,128,,,0.15
0.15,55.995866500001284,0.07964647904235862,583036.9236874578,0.15,alns_grid,0.15,R200_K20_tw0.15_cap0.15,,20,qaoa,200,fixed_budget,540025.7723292988,2,40,128,,,0.15
0.15,55.96260560000155,0.0,540025.7723292988,0.15,alns_grid,0.15,R200_K20_tw0.15_cap0.15,,20,efficient_su2,200,fixed_budget,540025.7723292988,2,40,128,,,0.15
0.15,44.23490110000057,0.0608225782773319,572871.5321385742,0.15,alns_grid,0.15,R200_K20_tw0.15_cap0.15,,20,hybrid_alns,200,fixed_budget,540025.7723292988,2,40,128,,,0.15
0.15,,,,0.15,alns_grid,0.15,R200_K20_tw0.15_cap0.15,inf,20,regret_k,200,time_to_target,,2,40,128,0.01,inf,0.15
0.15,,,,0.15,alns_grid,0.15,R200_K20_tw0.15_cap0.15,inf,20,standard_alns,200,time_to_target,,2,40,128,0.01,inf,0.15
0.15,,,,0.15,alns_grid,0.15,R200_K20_tw0.15_cap0.15,inf,20,qaoa,200,time_to_target,,2,40,128,0.01,inf,0.15
0.15,,,,0.15,alns_grid,0.15,R200_K20_tw0.15_cap0.15,95,20,efficient_su2,200,time_to_target,,2,40,128,0.01,53.82312599999932,0.15
0.15,,,,0.15,alns_grid,0.15,R200_K20_tw0.15_cap0.15,inf,20,hybrid_alns,200,time_to_target,,2,40,128,0.01,inf,0.15
0.15,35.07795509999778,0.06453182271977882,550493.9875474278,0.15,alns_grid,0.15,R200_K20_tw0.15_cap0.15,,20,regret_k,200,fixed_budget,517123.091859262,2,50,128,,,0.15
0.15,35.99962120000055,0.08918831403848625,563244.4285725588,0.15,alns_grid,0.15,R200_K20_tw0.15_cap0.15,,20,standard_alns,200,fixed_budget,517123.091859262,2,50,128,,,0.15
0.15,56.76314310000089,0.0,517123.091859262,0.15,alns_grid,0.15,R200_K20_tw0.15_cap0.15,,20,qaoa,200,fixed_budget,517123.091859262,2,50,128,,,0.15
0.15,56.53801579999708,0.04183833802013737,538758.6625744883,0.15,alns_grid,0.15,R200_K20_tw0.15_cap0.15,,20,efficient_su2,200,fixed_budget,517123.091859262,2,50,128,,,0.15
0.15,44.59645310000269,0.03534305549063579,535399.801990333,0.15,alns_grid,0.15,R200_K20_tw0.15_cap0.15,,20,hybrid_alns,200,fixed_budget,517123.091859262,2,50,128,,,0.15
0.15,,,,0.15,alns_grid,0.15,R200_K20_tw0.15_cap0.15,inf,20,regret_k,200,time_to_target,,2,50,128,0.01,inf,0.15
0.15,,,,0.15,alns_grid,0.15,R200_K20_tw0.15_cap0.15,inf,20,standard_alns,200,time_to_target,,2,50,128,0.01,inf,0.15
0.15,,,,0.15,alns_grid,0.15,R200_K20_tw0.15_cap0.15,95,20,qaoa,200,time_to_target,,2,50,128,0.01,54.48652299999958,0.15
0.15,,,,0.15,alns_grid,0.15,R200_K20_tw0.15_cap0.15,inf,20,efficient_su2,200,time_to_target,,2,50,128,0.01,inf,0.15
0.15,,,,0.15,alns_grid,0.15,R200_K20_tw0.15_cap0.15,inf,20,hybrid_alns,200,time_to_target,,2,50,128,0.01,inf,0.15
0.15,15.398463300000003,0.03354463244339103,335084.83478624286,0.15,alns_grid,0.15,R100_K10_tw0.15_cap0.15,,10,regret_k,100,fixed_budget,324209.3512634018,2,10,1024,,,0.15
0.15,15.468300399999862,0.05430423079027234,341815.29069877404,0.15,alns_grid,0.15,R100_K10_tw0.15_cap0.15,,10,standard_alns,100,fixed_budget,324209.3512634018,2,10,1024,,,0.15
0.15,35.38253710000208,0.052875641699382664,341352.1287563947,0.15,alns_grid,0.15,R100_K10_tw0.15_cap0.15,,10,qaoa,100,fixed_budget,324209.3512634018,2,10,1024,,,0.15
0.15,36.69129360000079,0.0837329434690414,351356.3545448748,0.15,alns_grid,0.15,R100_K10_tw0.15_cap0.15,,10,efficient_su2,100,fixed_budget,324209.3512634018,2,10,1024,,,0.15
0.15,23.298023100000137,0.0,324209.3512634018,0.15,alns_grid,0.15,R100_K10_tw0.15_cap0.15,,10,hybrid_alns,100,fixed_budget,324209.3512634018,2,10,1024,,,0.15
0.15,,,,0.15,alns_grid,0.15,R100_K10_tw0.15_cap0.15,inf,10,regret_k,100,time_to_target,,2,10,1024,0.01,inf,0.15
0.15,,,,0.15,alns_grid,0.15,R100_K10_tw0.15_cap0.15,inf,10,standard_alns,100,time_to_target,,2,10,1024,0.01,inf,0.15
0.15,,,,0.15,alns_grid,0.15,R100_K10_tw0.15_cap0.15,inf,10,qaoa,100,time_to_target,,2,10,1024,0.01,inf,0.15
0.15,,,,0.15,alns_grid,0.15,R100_K10_tw0.15_cap0.15,inf,10,efficient_su2,100,time_to_target,,2,10,1024,0.01,inf,0.15
0.15,,,,0.15,alns_grid,0.15,R100_K10_tw0.15_cap0.15,91,10,hybrid_alns,100,time_to_target,,2,10,1024,0.01,21.464891700001317,0.15
